Fecha,LugarAccidente,Operador,OrigenDestino,TipoAeronave,TotalAbordo,TripulacionAbordo,PasajerosAbordo,TotalFallecidos,TripulacionFallecida,PasajerosFallecidos,FallecidosEnTierra,Longitud,Latitud
1918-12-16 00:00:00,"Elizabeth, New Jersey",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-74.2107006,40.6639916
1919-05-25 00:00:00,"Cleveland, Ohio",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-81.6936772,41.4996574
1919-07-19 00:00:00,"Dix Run, Pennsylvania",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-77.938042,40.907199
1919-07-21 00:00:00,"Chicago, Illinois",Wingfoot Air Express Goodyear Tire,Shuttle,FD Type Dirigible,0,0,0,3,1,2,10,-87.6244212,41.8755616
1919-08-02 00:00:00,"Verona, Italy",Caproni Company,Venice  Taliedo,Caproni Ca.48,14,2,12,14,2,12,0,10.9924122,45.4384958
1919-10-02 00:00:00,"Newcastle, England",Aircraft Transport and Travel,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-1.6131572,54.9738474
1919-10-14 00:00:00,"Cantonsville, Maryland",US Aerial Mail Service,Sin dato,Curtiss R-4LM,1,1,0,1,1,0,0,-76.9382069,39.5162401
1919-10-20 00:00:00,"English Channel  Forkstone, Kent",Aircraft Transport and Travel,Sin dato,De Havilland DH-4,0,1,0,0,0,0,0,0.7210361813401444,51.20707485
1919-10-30 00:00:00,"Long Valley, New Jersey",US Aerial Mail Service,Sin dato,De Havilland DH.4,1,1,0,1,1,0,0,-74.75923279813415,40.78168135
1919-12-11 00:00:00,"Catherham, Surrey, UK",Aircraft Travel Transport,Paris - Hounslow,de Havilland DH-4,1,1,1,1,1,1,0,-3.2765753,54.7023545
1920-03-10 00:00:00,"New Paris, Indiana",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-85.82410851437608,41.5045465
1920-03-30 00:00:00,"Newark, New Jersey",US Aerial Mail Service,Washington - Newark,De Havilland DH-4,1,1,0,1,1,0,0,-74.1723667,40.735657
1920-04-10 00:00:00,"Newark, New Jersey",US Aerial Mail Service,Sin dato,Curtiss R-4LM,2,1,1,1,1,0,0,-74.1723667,40.735657
1920-04-11 00:00:00,"Heller Field, New Jersey",US Aerial Mail Service,Sin dato,Curtiss JN-4H,2,1,1,1,1,0,0,-74.6611513311839,40.9354609
1920-05-12 00:00:00,"Oskaloosa, Iowa",US Aerial Mail Service,Sin dato,De Havilland DH-4,2,1,1,1,0,1,0,-92.6448451,41.2951037
1920-06-06 00:00:00,"Cleveland, Ohio",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-81.6936772,41.4996574
1920-07-20 00:00:00,"Cartagena, Columbia",Compañia Colombiana de Navegación Aérea,Sin dato,Farman F-40,1,1,1,1,1,1,0,-75.5271224,10.4195841
1920-08-16 00:00:00,"Bedford, England",By Air,Sin dato,Armstrong-Whitworth F-K-8,1,1,0,1,1,0,0,-0.4675041,52.1363806
1920-08-16 00:00:00,"College Park, Maryland",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-76.9438585924238,38.99041245
1920-09-01 00:00:00,"Morristown, New Jersey",US Aerial Mail Service,Sin dato,Junkers JL-6,2,2,0,2,2,0,0,-74.47743585359405,40.7992398
1920-09-15 00:00:00,"Pemberville, Ohio",US Aerial Mail Service,Sin dato,Junkers F-13,2,0,0,2,0,0,0,-83.46104,41.4108855
1920-09-27 00:00:00,"Hillersburg, Pennsylvania",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-77.7278831,40.9699889
1920-10-02 00:00:00," Port Vendres, France",Latecoere Airlines,Sin dato,Salmson 2-A-2,2,1,1,2,1,1,0,3.1056167,42.5204146
1920-10-05 00:00:00,"Valencia, Spain",Latecoere Airlines,Sin dato,Breguet 14,2,1,1,2,1,1,0,-0.3763353,39.4697065
1920-10-15 00:00:00,"Batavia, Illinois",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-88.3125738,41.8500284
1920-11-07 00:00:00,"Tie Siding, Wyoming",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-105.5091717,41.0812698
1920-12-14 00:00:00,"London, England",Handley Page Transport,London - Paris,Handley Page HP-16,8,2,6,4,2,2,0,-0.1276474,51.5073219
1920-12-24 00:00:00,"Barcelona, Spain",Aeropostale,Sin dato,Breguet 14,1,1,0,1,1,0,0,2.1774322,41.3828939
1921-02-03 00:00:00,"Mendotta, Minesota",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-94.6113288,45.9896587
1921-02-09 00:00:00,"La Crosse, Wisconsin",US Aerial Mail Service,Sin dato,Junkers F-13,3,3,0,3,3,0,0,-91.2514355,43.8122836
1921-02-15 00:00:00, Gibraltar,Aeropostale,Sin dato,Breguet 14,2,2,0,2,2,0,0,-91.2514355,43.8122836
1921-02-22 00:00:00,"Elko, Nevada",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-115.3272864,41.1958128
1921-04-06 00:00:00,"Point Cook, Australia",Military - Royal Australian Air Force,Sin dato,Avro 504,2,0,0,2,0,0,0,144.7533059,-37.9064862
1921-04-21 00:00:00,"Mitchel Field, NY",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-73.5944933,40.734982
1921-04-29 00:00:00,"Cleveland, Ohio",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-81.6936772,41.4996574
1921-05-17 00:00:00,"Rock Springs, Wyoming",US Aerial Mail Service,Sin dato,"De Havilland DH-4De Havilland DH-4",1,1,0,1,1,0,0,-109.2194544,41.5860557
1921-08-14 00:00:00,"Toulouse, France",Aeropostale,Sin dato,Breguet 14,2,0,0,2,0,0,0,1.4442469,43.6044622
1921-08-24 00:00:00,"River Humber, England",Military - Royal Airship Works,Sin dato,Royal Airship Works ZR-2 (airship),49,49,0,43,43,0,1,-0.1971576,53.6542257
1921-09-06 00:00:00,"Paris, France",Franco-Roumaine,Warsaw - Prague - Strasbourg - Paris,Potez IX,5,1,4,5,1,4,0,2.3200410217200766,48.8588897
1921-12-05 00:00:00," Murchinson River, Australia",West Australian Airways,Geraldton - Derby,Bristol 28 Tourer,2,2,0,2,2,0,0,134.755,-24.7761086
1922-01-14 00:00:00,"Paris, France",Handley Page Transport,Sin dato,Handley Page O/10,5,1,4,5,1,4,5,2.3200410217200766,48.8588897
1922-02-21 00:00:00," Norfolk, Virginia",Military - U.S. Army Air Service,Sin dato,Dirigible Roma (airship),45,0,0,34,0,0,0,-76.2602336,36.8968052
1922-03-22 00:00:00,North Atlantic Ocean,Aero Limited,Miami - Bimini,Aeromarine Model 85 (flying boat),6,1,5,5,0,5,0,-76.2602336,36.8968052
1922-04-07 00:00:00,"Grandvilliers, France",Daimler Airways / Grands Express Aeriens,Croydon - Le Bourget,de Havilland DH-18 / Farman F-60 Goliath,7,2,5,7,2,5,0,1.9428278,49.6647765
1922-04-08 00:00:00,"Pao Ting Fou, China",Sin dato,Test,Sin dato,17,17,0,17,17,0,0,115.0379398,39.2040971
1922-06-03 00:00:00," Folkestone, Kent, England",Cie des Messageries Aeriennes,Croydon - Paris,Bleriot Spad 27,3,1,2,3,1,2,0,1.1794073,51.0791335
1922-07-04 00:00:00,"Fuhlsbuttel, Germany",Sin dato,Hamburg - Berlin,LVG C VI,3,1,2,2,1,1,0,10.0233695,53.6323399
1922-07-16 00:00:00," Saverne, Lorraine, France",Compagnie Franco-Roumaine de Navigaation Aerienne,Strasbourg - Paris,Potez 29,5,1,4,5,1,4,0,7.3625953,48.7419909
1922-07-26 00:00:00,"Cadix, Spain",Grands Express Aeriens,Sin dato,Breguet 14,3,1,2,3,1,2,0,-6.2928976,36.5297438
1922-09-07 00:00:00,"Indianapolis, Indiana",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-86.1583502,39.7683331
1922-10-02 00:00:00,"Venice, Italy",de Havilland Air Service,Venice - London,de Havilland DH-9,4,1,3,4,1,3,0,15.4262978,47.0541982
1922-10-25 00:00:00,"Larache, Morocco",Grands Express Aeriens,Sin dato,Breguet 14,2,1,1,2,1,1,0,-6.152913,35.1952327
1922-12-03 00:00:00,"Fez, Morocco",Grands Express Aeriens,Toulouse - Barcelona - Valencia - Alicante - Malaga - Rabat,Breguet 14,1,1,0,1,1,0,0,-5.0161926,34.0346534
1923-01-10 00:00:00,"Ajaccio, France",Amee de l'Air,Sin dato,Lioré-et-Olivier H-13,4,2,2,3,2,1,0,8.7376029,41.9263991
1923-01-17 00:00:00,"Barcelona, Spain",Grands Express Aeriens,Sin dato,Breguet 14,1,1,0,1,1,0,0,2.1774322,41.3828939
1923-01-18 00:00:00,"Cheyenne, Wyoming",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-121.336657,38.040803
1923-02-26 00:00:00,"Meadville, Pennsylvania",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-80.151449,41.641445
1923-05-14 00:00:00," Amiens, Picrdie, France",Grands Express Aeriens (Air Union),Paris - London,Farman F-60 Goliath,6,2,4,6,2,4,0,1.8883335,46.603354
1923-08-27 00:00:00,"East Mallling, United Kingdom",Air Union,Paris - Berck-sur-Mer - Croydon,Farman F.60 Goliath,11,2,9,1,0,1,0,-3.2765753,54.7023545
1923-08-27 00:00:00,"Bucharest, Romania",Campagnie France Roumaine,Sin dato,Blériot Spad 46,2,1,1,2,1,1,0,26.1027202,44.4361414
1923-09-07 00:00:00,"Colton, Ohio",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-83.9524442,41.4647742
1923-09-14 00:00:00," Ivinghoe, Buckinghamshire, England",Daimler Airways,Croydon - Manchester,de Havilland DH-34,5,2,3,5,2,3,0,-0.6298887,51.8364034
1923-11-18 00:00:00,Russia,CCCP,Sin dato,Junkers F-13,5,3,2,3,2,1,0,-0.6298887,51.8364034
1923-12-06 00:00:00,"Castalia, Ohio",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-82.8085204,41.4000523
1923-12-23 00:00:00,Over the Mediterranean Sea,Military - French Navy,Toulon - Algiers,Zeppelin Dixmunde (airship),52,0,0,52,0,0,0,-82.8085204,41.4000523
1923-12-24 00:00:00,"Egbert, WY",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-104.2552567,41.1710716
1924-03-07 00:00:00,"Grampian, Pennsylvania",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-78.6130822,40.9658932
1924-04-24 00:00:00,Over the English Channel,KLM Royal Dutch Airlines,"Lympne, England - Rotterdam, The Netherlands",Fokker F.III,3,1,2,3,1,2,0,-78.6130822,40.9658932
1924-06-08 00:00:00,"Barranquilla, Colombia",SCADTA,Barranquilla - Bogota,Junkers F-13,5,2,3,5,2,3,0,-74.7988827,10.9810761
1924-08-01 00:00:00,United States,US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-74.7988827,10.9810761
1924-11-06 00:00:00,"Cabrerolles, France",Grands Express Aeriens,Sin dato,Breguet 14,1,1,0,1,1,0,0,3.12514,43.5445
1924-12-21 00:00:00,"Goshen, Indiana",US Aerial Mail Service,Sin dato,De Havilland DH-4,1,1,0,1,1,0,0,-85.834366,41.5824086
1924-12-24 00:00:00,"Purley, England",Imperial Airways,London - Paris,de Havilland DH-34B,8,1,7,8,1,7,0,-0.115893,51.3385156
1925-03-22 00:00:00," Tiflis, Georgia, USSR",Zakavia,Tiflis - Suchumi,Junkers F-13,5,2,3,5,2,3,0,68.7947829,38.5671241
1925-04-25 00:00:00,"Alicante, Spain",Grands Express Aeriens,Alicante - Barcelona - Toulouse,Breguet 14,3,2,1,3,2,1,0,-0.4881708,38.3436365
1925-06-25 00:00:00,"Landrécies, France",KLM Royal Dutch Airlines,Amsterdam - Paris,Fokker (KLM)  F.III,4,1,3,4,1,3,0,3.6913023,50.1250142
1925-06-26 00:00:00,"Alicante, Spain",Grands Express Aeriens,Oran - Alicante,Lioré-et-Olivier LeO H-13,2,2,0,2,2,0,0,-0.4881708,38.3436365
1925-07-20 00:00:00,"Rosas, Spain",Lignes Aeriennes Latecoere,Toulouse - Barcelona,Breguet 14,1,1,0,1,1,0,0,3.1755328,42.2632018
1925-07-24 00:00:00,"Budapest, Hungary",CIDNA,Sin dato,Potez IX,1,1,0,1,1,0,0,19.0403594,47.4979937
1925-09-03 00:00:00,"Caldwell, Ohio",Military - U.S. Navy,"Lakehurst, NJ - S.t Louis, MO",Dirigible ZR-1 Shenandoah (airship),43,43,0,14,14,0,0,-81.5165127,39.7478508
1925-09-07 00:00:00,"Toul, France",CIDNA,Sin dato,Spad 33,0,0,0,0,0,0,0,5.8941759,48.6762624
1925-10-01 00:00:00,"Mt. Nittany, Ohio",US Aerial Mail Service,New York - San Francisco,De Havilland DH-4,1,1,0,1,1,0,0,-80.8880137,40.6799498
1925-11-14 00:00:00,"Nouadhibou, Mauritania",Lignes Aeriennes Latecoere,Sin dato,Breguet 14,1,1,0,1,1,0,0,-17.0503094,20.9127045
1925-11-14 00:00:00," Boulogne-sur-Mer, France",Air Union,Sin dato,Farman F-60 Goliath,2,0,0,2,0,0,0,1.6118771,50.7259985
1926-02-12 00:00:00,"Montpelier, Ohio",US Aerial Mail Service,Sin dato,Curtiss Carrier Pigeon,1,1,0,1,1,0,0,-84.6055076,41.5844951
1926-03-08 00:00:00,"Staaken, Germany",Deutche Lufthansa,Sin dato,Junkers F-13,1,1,0,1,1,0,0,13.1433666,52.5322705
1926-05-31 00:00:00,English Channel,Air Union,Paris - Cryodon,Breguet 14,1,1,0,1,1,0,0,13.1433666,52.5322705
1926-07-03 00:00:00,"Rossaugpt, Czechoslovakia",Compagnie Internationale de Navigation Aérienne,Paris - Prague - Budapest,Caudron C-61,6,2,4,6,2,4,0,121.0392436,14.480176
1926-07-09 00:00:00,"Wolvertem, Belgium",KLM Royal Dutch Airlines,Amsterdam - Rotterdam - Brussels - Paris,Fokker F7,2,1,1,2,1,1,0,4.3085198,50.9510266
1926-07-24 00:00:00,"Juist, Germany",Deutsche Lufthansa,Sin dato,Junkers F-13,5,1,4,5,1,4,0,6.9956079,53.6784483
1926-08-18 00:00:00,"Hurst, Kent, England",Air Union,"Lebourget, France - Croydon, England",Bleriot 155,15,2,13,3,1,2,0,0.9435728377218444,51.245295350000006
1926-09-26 00:00:00,"New York, New York",Sin dato,New York - Paris,Sikorsky S-25,5,1,4,2,0,2,0,-115.17449463280128,36.1021436
1926-10-02 00:00:00,"Leigh, Kent, United Kingdom",Air Union,Paris - London,Bleriot 155,7,2,5,7,2,5,0,0.2112588,51.1939929
1926-10-08 00:00:00,"Bueren, Germany",Deutsche Lufthansa,Sin dato,Fokker FG III,4,1,3,4,1,3,0,8.573474968213432,51.5497446
1926-10-21 00:00:00,English Channel,Imperial Airways,Croydon - Paris,Handley Page W-10,12,2,10,0,0,0,0,8.573474968213432,51.5497446
1926-11-11 00:00:00,"Cape Bojador, Morocco",Grands Express Aeriens,Casablanca -Dakar,Breguet 14,3,0,3,3,0,3,0,-14.5005584,26.1233266
1926-12-16 00:00:00,"Medford, Oregon",Pacific Air Transport,Sin dato,Ryan M-1,1,1,0,1,1,0,0,-122.8718605,42.3264181
1927-01-12 00:00:00,"Estaires, France",Fokker,Delivery flight,Fokker F-VII,0,2,0,0,2,0,0,2.7226506,50.6440257
1927-03-20 00:00:00,"Rabat, Morocco",Grands Express Aeriens,Casablanca - Oran,Breguet 14,1,1,0,1,1,0,0,-6.834543,34.022405
1927-03-24 00:00:00,"Tambo, Qld, Australia",Qantas,Charleville - Tambo - Blackall,de Havilland DH-9C,3,1,2,3,1,2,0,146.33124025447535,-24.9071275
1927-04-15 00:00:00,"King Hill, Idaho",Varney Air Lines,Sin dato,"SwallowSwallow",1,1,0,1,1,0,0,-116.3345874,44.5204431
1927-04-22 00:00:00,"Floh, Germany",Deutsche Lufthansa,Charleville - Tambo - Blackall,Fokker FG III,2,1,1,2,1,1,0,10.496178825357095,50.77089045
1927-04-22 00:00:00,"Goshen, Indiana",US Aerial Mail Service,Sin dato,Douglas M-4,1,1,0,1,1,0,0,-85.834366,41.5824086
1927-05-02 00:00:00,"Algiers, Algeria",Air Union,Sin dato,SPCA Meteore 63,3,3,0,1,1,0,0,3.0601882,36.7753606
1927-07-27 00:00:00,"Amoneburg, Germany",Deutsche Lufthansa,Kassel - Frankfurt,Junkers F-13,5,2,3,5,2,3,0,8.941291794880504,50.79946485
1927-08-22 00:00:00,"Sevenoaks, England",KLM Royal Dutch Airlines,Croydon - Schiphol,Fokker F-VIII,11,2,9,1,1,0,0,0.1961165562194977,51.27452185
1927-09-03 00:00:00,"Willington, Connecticut",Colonial Air Transport,Sin dato,Fokker Universal,1,1,0,1,1,0,0,-72.2598935,41.874428
1927-09-17 00:00:00,"Hadley, New Jersey",Reynolds Airways,Sightseeing,Fokker F-VII,12,1,11,7,1,6,0,-74.4814613,40.5651057
1927-09-17 00:00:00,Atlantic Ocean,Private,Old Orchad Beach - Rome,Fokker F7,3,2,1,3,2,1,0,-74.4814613,40.5651057
1927-09-23 00:00:00,"Schleiz, Germany",Deutsche Lufthansa,Berlin - Munich,Dornier Merkur,6,2,4,6,2,4,0,11.8040013,50.5590505
1927-10-06 00:00:00,"Thies, Mauritania",Lignes Aeriennes Latecoere,Saint Louis - Dakar,Breguet 14,2,2,0,2,2,0,0,-9.2399263,20.2540382
1927-10-30 00:00:00,"New Brunswick, New Jersey",Colonial Air Transport,Sin dato,Fairchild FC-2,4,1,3,4,1,3,0,-74.4518173,40.4862174
1927-11-08 00:00:00,"Strasburg, France",CIDNA,Strasbourg - Paris,Farman F-121 Jabiru,1,1,0,1,1,0,0,7.7507127,48.584614
1927-11-16 00:00:00,Over the Gulf of Finland,Aero O-Y,Tallinn - Helsinki,Junkers F-13,6,2,4,6,2,4,0,7.7507127,48.584614
1927-11-29 00:00:00,"Corunna, Indiana",National Air Transport,Sin dato,Douglas M-4,1,1,0,1,1,0,0,-85.1471934,41.4372721
1927-12-28 00:00:00,"Almeria, Spain",Aeropostale,Dakar - Casablanca - Alicante - Perpignan - Toulouse,Breguet 14,1,1,0,1,1,0,0,-2.4628135,36.8414197
1927-12-31 00:00:00," Marseille,France",Latecoere Airlines,Test flight,Latécoère 23 (flying boat),5,5,0,5,5,0,0,5.3699525,43.2961743
1928-01-08 00:00:00," Canajoharie, New York",Colonial Western Airlines,Minola - Albany - Buffalo,Fairchild FC-2,3,2,1,3,2,1,0,-74.5718073,42.9056288
1928-01-16 00:00:00,"Solis, Uruguay",Aeropostale,Buenos Aires - Montevideo,Latecoere 25,2,2,0,2,2,0,0,-55.3837161,-34.7923733
1928-01-22 00:00:00,"L'Hospitalet, Ariège",Aeropostale,Toulouse - Perpignan - Alicante - Casablanca - Dakar,Breguet 14,1,1,0,1,1,0,0,1.7138034,43.2297425
1928-01-22 00:00:00,"Tarragona, Spain",Aeropostale,Casablanca - Alicante - Perpignan - Toulouse,Breguet 14,2,2,0,2,2,0,0,1.2546057,41.1172364
1928-01-27 00:00:00,"Almeria, Spain",Aeropostale,Casablanca - Alicante - Perpignan - Toulouse,Breguet 14,1,1,0,1,1,0,0,-2.4628135,36.8414197
1928-02-26 00:00:00,"Marquette, Nebraska",Boeing Air Transport,Sin dato,Boeing 40,2,1,1,1,0,1,0,-98.0114268,41.0070132
1928-03-11 00:00:00," Cape Griz Nez, France",Air Union,Paris - Croydon,Farman F-60 Goliath,2,2,0,2,2,0,0,1.5834088,50.8710999
1928-04-17 00:00:00,"Federal, Wyoming",Boeing Air Transport,Sin dato,Boeing 40,2,1,1,1,0,1,0,-77.04024448558823,38.889820150000006
1928-04-19 00:00:00,"Minuesa, Spain",Iberia Airlines,Barcelona - Madrid,Rohrbach Roland,9,2,7,9,2,7,0,-4.4273603,39.6903253
1928-05-07 00:00:00,"Florianopolis, BrazilFlorianopolis, BrazilFlorianopolis, Brazil",Aeropostale,Sin dato,Latecoere 26,5,2,3,1,0,1,0,-4.4273603,39.6903253
1928-05-12 00:00:00,"Dearborn, Minnesota",Ford Air Freight Inc.,Dearborn - Buffalo,Ford 4,2,2,0,2,2,0,0,-93.3906083,44.9189015
1928-05-26 00:00:00,"Radevormwald, Germany",Deutsche Lufthansa,Essen - Dortmund - Frankfurt,Junkers F-13,5,1,4,3,1,2,0,7.3571392,51.2029228
1928-06-14 00:00:00,"Frankfurt, Germany",Deutsche Lufthansa,Sin dato,AEGK,5,1,4,5,1,4,0,8.6820917,50.1106444
1928-06-22 00:00:00,"Lebo, Kansas",National Air Transport,Chicago - Dallas,Douglas M-4,1,1,0,1,1,0,0,-95.8530441,38.4166818
1928-07-10 00:00:00,Over the Gulf of Finland,Aero O-Y,Tallinn - Helsinki,Junkers F-13,6,2,4,6,2,4,0,-95.8530441,38.4166818
1928-07-13 00:00:00,"Purley, England",Imperial Airways,Testing,Vickers 74 Vulcan,6,1,5,4,0,4,0,-0.115893,51.3385156
1928-07-24 00:00:00,"Waalhaven, Netherlands",KLM Royal Dutch Airlines,Sightseeing over Rotterdam,Fokker (KLM) F.III,6,1,5,1,0,1,0,4.4406806,51.8921899
1928-08-25 00:00:00," Port Townsend, BC, Canada",British Columbia Airways,Victoria - Seattle,Ford 4-AT-B Tri Motor,7,2,5,7,2,5,0,-107.991707,61.0666922
1928-09-02 00:00:00,"Toul, France",CIDNA,Toul - Clermont-Ferrand,Bleriot Spad 33,5,3,2,5,3,2,0,5.8941759,48.6762624
1928-09-04 00:00:00,"Adelaide Hills, Australia",Qantas,Adelaide - Longreach,de Havilland DH.50J,2,2,0,1,1,0,0,138.8293202817461,-34.901351649999995
1928-09-04 00:00:00,"Pocatello, Idaho",National Parks Airways,Great Falls - Pocatello - Salt Lake City,Fokker Super Universal,7,1,6,7,1,6,0,-112.450627,42.8620287
1928-09-06 00:00:00,"Heroldbach, Germany",Deutsche Lufthansa,Sin dato,Fokker FG III,3,1,2,3,1,2,0,10.4478313,51.1638175
1928-10-04 00:00:00,"Gerona, Spain",Aeropostale,Casablanca - Alicante - Barcelona - Perpignan - Toulouse,Breguet 14,3,1,2,3,1,2,0,2.8199439,41.9793006
1928-10-18 00:00:00,"Polk, Pennsylvania",National Air Transport,Sin dato,Douglas M-4,1,1,0,1,1,0,0,-79.9292233,41.3670014
1928-10-31 00:00:00,"Valence, France",Air Union,Paris - Lyon - Marseille,Bleriot Spad 56,2,1,1,1,1,0,0,4.8920811,44.9332277
1928-11-15 00:00:00, Gibraltar,Aeropostale,Marseille - Palma de Majorca,Latecoere 32,3,3,0,1,1,0,0,4.8920811,44.9332277
1928-11-24 00:00:00,"Edgerton, Ohio",Universal Airlines,Cleveland - Chicago,Hamilton H-47,3,1,2,3,1,2,0,-84.7480123,41.4486619
1928-11-25 00:00:00,"Edgerton, Ohio",Continental Air Lines,Cleveland - Louisville,Travel Air 4000,1,1,0,1,1,0,0,-84.7480123,41.4486619
1928-11-25 00:00:00,"Bristolville, Ohio",National Air Transport,Sin dato,Douglas M-4,1,1,0,1,1,0,0,-80.8692229,41.3874149
1928-12-01 00:00:00,"Spur, Texas",Sunbeam Air Transport Co.,San Antonio - Amarillo - Tulsa - Denver,Ford 4-AT-B Tri Motor,5,1,4,5,1,4,0,-100.855685,33.4764767
1928-12-03 00:00:00," Rio de Janeiro,Brazil",Syndicato Condor,Sightseeing,Dornier Wal,14,5,9,14,5,9,0,-43.2093727,-22.9110137
1928-12-10 00:00:00,"Spokan, Washington",Spokane Airways,Colfax - Spokane,Ford Tri-motor 4,5,2,3,5,2,3,0,-117.42351,47.6571934
1928-12-11 00:00:00,"Letzlingen, Germany",Deutsche Lufthansa,Cologne -  Berlin,Junkers G-31,4,3,1,3,3,0,0,11.4852603,52.4479235
1928-12-20 00:00:00,"Huron, Ohio",National Air Transport,Cleveland - Chicago,Douglas M-4,1,1,0,1,1,0,0,-82.591828,41.1305303
1928-12-23 00:00:00,"Chattanooga, Tennessee",Interstate Airlines,Sin dato,Fairchild FC-2,4,1,3,4,1,3,0,-85.3094883,35.0457219
1928-12-31 00:00:00,"Reims, France",CIDNA,Strasbourg - Paris,Blériot Spad 66,3,1,2,2,0,2,0,4.031926,49.2577886
1929-01-05 00:00:00,"Stafford Springs, Connecticut",Colonial Air Transport,Sin dato,Fairchild FC-2,1,1,0,1,1,0,0,-72.31292971461522,41.96238765
1929-01-18 00:00:00,"Cove, Oregon",Varney Air Lines,"Boise, ID - Pasco, WA",Stearman C-38,1,1,0,1,1,0,0,-117.8079872,45.2965257
1929-01-25 00:00:00," Corfu, Greece",Aeroespresso,Brindisi - Athens - Istanbul,CMASA Wal,9,2,7,2,2,7,0,19.85961891873385,39.591337
1929-01-31 00:00:00, Morocco,Aeropostale,Agadir - Casablanca,Latecoere 26,2,2,0,2,2,0,0,19.85961891873385,39.591337
1929-01-31 00:00:00,"Morgantown, West Virginia",Skyline Transportation Company,Sin dato,Travel Air 4000,1,1,0,1,1,0,0,-79.9559437,39.6296809
1929-03-17 00:00:00,"Newark, New Jersey",Colonial Western Airlines,Sightseeing,Ford 5-AT-B Tri Motor,15,2,13,14,1,13,0,-74.1723667,40.735657
1929-03-30 00:00:00," Beaumont, California",New Standard Airlines,Los Angeles - Phoenix - El Paso,Fokker F-VIIA,4,1,3,4,1,3,0,-116.9763092,33.9299925
1929-04-21 00:00:00,"San Diego, California",Maddux Airlines / Military - U.S.Army Air Force,San Diego - Phoenix,Ford 5-AT-B Tri-Motor / B-PW-9D,6,3,3,6,3,3,0,-117.1627728,32.7174202
1929-05-09 00:00:00,"Tampico, Mexico",Mexicana,"Tampico - Brownsville, TX",Ford Tri-motor 4,5,1,4,5,1,4,0,-97.8614802,22.2329889
1929-05-18 00:00:00,"Tököl,  Pest Hungary",MALERT,Sin dato,Fokker F-III,2,2,0,2,2,0,0,18.9632427,47.3226787
1929-05-22 00:00:00,Algiers,Aeropostale,Algiers - Marseille,Cams 53,6,3,3,4,2,3,0,18.9632427,47.3226787
1929-06-13 00:00:00,"Santiago de Cuba, Cuba",Pan American Airways,Santiago de Cuba - Havana,Fokker F-X,5,4,1,2,1,1,0,-75.8294928,20.0214637
1929-06-14 00:00:00,"Barcelona, Spain",Aeropostale,Janeiro - Buenos Aires,Breguet 14,2,2,0,1,1,0,0,2.1774322,41.3828939
1929-06-17 00:00:00," Dungeness, England",Imperial Airways,London - Paris - Basil - Zuric,Handley Page W-10,13,2,11,7,0,7,0,0.9728941,50.9141783
1929-06-24 00:00:00,"St. Paul, Minnesota",Northwest Orient Airlines,St. Paul - Minneapolis,Ford 5-AT-B Tri-Motor,8,2,6,1,1,0,0,-93.0931028,44.9497487
1929-06-29 00:00:00," Lindau, Bavaria, Germany",Bodensee Aerolloyd,Sin dato,Domier Delphin III (flying boat),5,1,4,5,1,4,0,9.6926624,47.550753
1929-06-29 00:00:00,"Columbus, Ohio",Continental Air Lines,Sin dato,Travel Air 4000,1,1,0,1,1,0,0,-83.0007065,39.9622601
1929-08-11 00:00:00,"Clovis, New Mexico",Middle States Airlines,Sin dato,Lockheed 5 Vega,4,2,2,4,2,2,0,-103.2050709,34.405472
1929-08-24 00:00:00,"Sochi, Russia",Ukvozduchput,Sin dato,Kalinin K-4,1,1,0,1,1,0,0,39.723109,43.5854823
