Fecha,LugarAccidente,Operador,OrigenDestino,TipoAeronave,TotalAbordo,TripulacionAbordo,PasajerosAbordo,TotalFallecidos,TripulacionFallecida,PasajerosFallecidos,FallecidosEnTierra,Longitud,Latitud
"August 14, 1995","Nevada del Huila, Colombia",AIRES Colombia,Neiva - Cali,Embraer 110P1 Bandeirante,10,2,8,10,2,8,0,-72.9088133,4.099917
"August 21, 1995"," Carrollton, Georgia",Atlantic Southeast Airlines,Atlanta - Gulfport,Embraer 120-RT Brasilia,29,3,26,10,1,9,0,-85.0766113,33.5801103
"September 01, 1995"," Farewell, Alaska",North Star Air Cargo,Farewell - Anchorage,Shorts SC-7 Skyvan,1,1,0,1,1,0,0,-153.6202211,62.5420703
"September 02, 1995","Beaver Dam, Arizona",Adventure Airlines,"Las Vegas, NV - W. Yellowstone, MT",Cessna 421C Golden Eagle,8,1,7,8,1,7,0,-113.9359348,36.8997989
"September 02, 1995","Toronto, Ontario, Canada",Military - Royal Air Force,Air Show,British Aerospace Nimrod MR-2P,7,7,0,7,7,0,0,-79.3839347,43.6534817
"September 09, 1995"," La Macarena, Colombia",SAETA,Villavicencio - La Macarena,CASA 212 Aviocar 200,22,4,18,21,4,17,0,-73.7857879,2.1833828
"September 11, 1995","Jalalabad, Afghanistan",Ariana Afghan Airlines,Kabul - Jalalabad,Antonov AN-26B,51,7,44,3,0,3,0,70.460128,34.430195
"September 12, 1995"," Colombo, Sri Lanka",Military - Sri Lanka Air Force,Ratmalana - Palali base,Antonov AN-32,81,5,76,81,5,76,0,79.8541134,6.9387469
"September 15, 1995","Tawau,  Malaysia",Malaysia Airlines,Kota Kinabalu - Tawau,Fokker 50,53,4,49,34,2,32,0,117.885331,4.2435206
"September 21, 1995"," Moron, Mongolia",MIAT - Mongolian Airlines,Ulan Bator - Moron,Antonov AN-24RV,43,6,37,42,6,36,0,100.1745571,49.6284811
"September 22, 1995","Anchorage, Alaska",Military - U.S. Air Force,Anchorage-Elmendorf AFB - Anchorage-Elmendorf AFB,Boeing B-707 (E-3B),24,4,20,24,4,20,0,-149.894852,61.2163129
"September 24, 1995","Sterligov Cape, Russia",Norilsk Flight Company,Cape Chelyuskin - Sterligov Cope,Mil Mi-8T,15,5,10,15,5,10,0,97.7453061,64.6863136
"September 27, 1995","Campbell River, British Columbia, Canada",Western Straits Air,Triumph Bay - Campbell River,De Havilland Dash-3,10,1,9,8,1,7,0,-125.2441538,50.023071
"October 03, 1995","Gunung Antara, Indonesia",Sabang Merauke Raya Air Charter,Medan - Meulaboh,CASA 212,14,2,12,1,1,0,0,96.9427,4.9487
"October 04, 1995","Barskoon, Kirghizia",Kirghizia Aba Zaoldoru,Sin dato,Mil Mi-8MTV-1,15,3,12,15,3,12,0,4.367628625709956,50.819197700000004
"November 09, 1995"," Luyaba, Argentina",Military - Argentine Air Force,Comodoro Rivadavia - Cordoba,Fokker F-27 Friendship 500,53,5,48,53,5,48,0,-65.05144253246311,-32.1575383
"November 13, 1995","Kaduna, Nigeria",Nigeria Airways,Jos - Kano,Boeing B-737-2F9,137,8,129,9,0,9,0,7.8533226,10.3825318
"November 22, 1995"," Jaffna Peninsula , Sri Lanka",Military - Sri Lanka Air Force,Colombo - Palay AFB,Antonov AN-32,63,6,57,63,6,57,0,80.7137847,7.5554942
"November 29, 1995"," Labuan, Malaysia",Sabah Air,Sin dato,Bell 412 (helicopter),10,2,8,10,2,8,0,115.2198613,5.3168336
"November 30, 1995","Baku, Azerbaijan",Azerbaijan Airlines,Sin dato,Boeing 707-323C,6,6,0,2,2,0,0,49.8328009,40.3755885
"December 03, 1995"," Douala, Cameroon",Cameroon Airlines,Cotonou - Douala,Boeing B-737-2K9,78,6,72,72,4,68,0,9.706203,4.0429408
"December 05, 1995"," Nakhichevan, Azerbaijan, Russia",Azerbaijani Airlines,Nakhichevan - Baku,Tupolev TU-134B-3,82,6,76,54,2,52,0,97.7453061,64.6863136
"December 07, 1995"," Grossevichi, Russia",Far East Aviation,Yushno - Khabarovk,Tupolev TU-154B,98,8,90,98,8,90,0,139.533112,47.985031
"December 13, 1995","Verona  - Villafranca, Italy",Romanian Banat Air,Verona - Timisoara,Antonov AN-24B,49,8,41,49,8,41,0,10.8722737,45.3875069
"December 18, 1995","Cahungula, Angola",Trans Service Airlift,Jamba Airport - ?,Lockheed L-188C Electra,144,5,139,141,4,137,0,17.5691241,-11.8775768
"December 20, 1995"," Buga, Valle del Cauca, Colombia",American Airlines,Miami - Cali,Boeing B-757-223,164,8,156,160,8,152,0,-76.302013,3.9000578
"December 22, 1995","Bagasin, Papua New Guinea",Island Airways,Madang - Bundi,Britten Norman BN-2A-21 Trislander,12,1,11,2,1,1,0,144.2489081,-5.6816069
"January 08, 1996"," Bridgetown, Barbados",Mustique Airways,Union Island - Bridgetown,Britten-Norman BN-2A-27 Islander,10,1,9,1,0,1,0,-59.6184184,13.0977832
"January 08, 1996","Kinshasa, Zaire",African Air,Kinshasa - Kahemba,Antonov AN-32B,6,6,0,2,2,0,225,15.3125974,-4.3217055
"January 18, 1996"," Kano, Nigeria",Military - Nigerian Air Force,Lagos - Kano,British Aerospace BAe-125-700B,14,4,10,14,4,10,0,8.5364136,11.8948389
"January 22, 1996"," Point Pedro, Sri Lanka",Military - Sri Lanka Air Force,Sin dato,Mil Mi-17 (helicopter),39,0,0,39,0,0,0,80.2361837,9.8241007
"February 04, 1996","Asuncion, Paraguay",Lineas Aereas del Caribe,Asuncion - Campina Grande,McDonnell Douglas DC-8-55F,4,3,1,4,3,1,24,-57.6343814,-25.2800459
"February 05, 1996","St. Johns, Arizona",Business Air Connection,"St. Johns, AZ - Brownsville, TX",ConvairCV-440,4,2,2,4,2,2,0,-109.360932,34.5058698
"February 06, 1996"," Puerto Plata, Domincan Republic","Alas Nacionales, leased from Birgen Air",Puerto Plata - Gander,Boeing B-757-225,189,13,176,189,13,176,0,0.0,0.0
"February 11, 1996"," Kandahar, Afghanistan",Military - Taliban Militia,Sin dato,Sin dato,20,0,0,20,0,0,0,65.7157573,31.6205738
"February 12, 1996","Port-au-Prince, Hati",Hati Express,Port-au-Prince - Cap Haitien,GAF Nomad N-24A,15,2,13,11,2,9,0,-72.3395928,18.547327
"February 26, 1996"," Jabal Awliya, Sudan",Military - Sudanese Air Force,El Obeid - Khartoum,Lockheed C-130H,91,6,85,91,6,85,0,32.4938503,15.2365357
"February 27, 1996"," Lukapa, Angola",Aero Tropical,Ludana - Lukapa,Antonov 12BP,8,5,3,8,5,3,0,20.7410918,-8.4195244
"February 29, 1996","Arequipa, Peru",Compania de Aviacion Faucett SA (Peru),Lima - Arequipa,Boeing B-737-222,123,6,117,123,6,117,0,-71.5369607,-16.3988667
"March 09, 1996"," Mesones Muro, Peru",Military - Peruvian Army Aviation,Condorcanqui - Bagua,Mil Mi-17,23,0,0,23,0,0,0,-78.3320501,-5.0725177
"March 12, 1996","Karabogazgol Bay, Turkmenistan",Akhal Air,Sin dato,Mil Mi-8T (helicopter),12,3,9,12,3,9,0,59.3924609,39.3763807
"April 03, 1996"," Dubrovnik, Croatia",Military - U.S. Air Force,Tizla - Dubrovnik,Boeing B-737-T43,35,6,29,35,6,29,0,18.094680152605108,42.64873625
"April 05, 1996"," Petropavlovsk, Russia",Krasnoyarskie Avialinii,Novosibirsk - Petropavlovsk,Ilyushin IL-76TD,20,9,11,20,9,11,0,57.118898,56.3395287
"April 05, 1996"," Matsu Island, Taiwan",Formosa Airlines,Taipei - Matsu Island,Dornier 228-212,17,2,15,6,0,6,0,119.96659036438382,26.19444425
"April 11, 1996","Cheyenne, Wyoming",Private,"Cheyenne, WY - Lincoln, NE",Cessna 177B,3,1,2,3,1,2,0,-121.336657,38.040803
"May 03, 1996"," Haj Yousif, Sudan",Federal Airlines,Wadi Halfa - Khartoum,Antonov AN-24,53,5,48,53,5,48,0,32.63550995564054,15.59301005
"May 09, 1996"," Terrace, British Columbia, Canada",Buffalo Narrows Airways,Sin dato,de Havilland Canada DHC-3 Otter,2,2,0,2,2,0,0,-128.599548,54.5172715
"May 10, 1996","Otaez, Mexico",Aeroservicios Empresariales de Durango,Durango - Otaez,de Havilland Canada DHC-6 Twin Otter 200,19,2,17,16,2,14,0,-105.91786968093132,24.71218845
"May 11, 1996","Everglades, Miami, Florida",ValuJet,Miami - Atlanta,McDonnell Douglas DC-9-32,110,5,105,110,5,105,0,-80.2443158527994,25.7227736
"May 11, 1996","Oumba, Papua New Guinea",Milne Bay Air,Menyamya - Marakawa,Britten Norman BN-2A-20 Trislander,10,1,9,1,0,1,0,144.2489081,-5.6816069
"May 19, 1996","Griesta, United Kingdom",Loganair,Inverness - Lerwick,Britten-Norman BN-2A-26 Islander,3,1,2,3,1,2,0,-1.2654889084668182,60.176798500000004
"June 06, 1996","Kinshasa, Democratic Republic Congo",Hoseba,"Kinshasa, Congo  - Athens, Greece",Ilyushin 76MD,10,8,2,10,8,2,0,23.8222636,-2.9814344
"June 09, 1996","Rasht, Iran",Iran Air,Training,Boeing 727-286,7,7,0,7,7,0,0,49.5846102,37.2793607
"June 12, 1996"," Rollingstone, Queensland  Australia",Military - Australian Army Aviation,Sin dato,Sikorsky S-70 / Sikorsky S-70,28,0,0,18,0,0,0,146.38459856600286,-19.043753000000002
"June 13, 1996","Fukuoka, Japan",Garuda Indonesia Airlines,Fukuoka - Denpasar,McDonnell Douglas DC-10-30,275,15,260,3,0,3,0,130.6180016,33.6251241
"June 21, 1996","Shanghai, China",China Flying Dragon Aviation (Feilong Airlines),Dalian - Shanghai,Harbin Yunshuji Y-12-II,12,3,9,2,1,1,0,121.4692071,31.2322758
"July 06, 1996","Pensacola, Florida",Delta Air Lines,Pensacola - Atlanta,McDonnell Douglas MD-88,142,5,137,2,0,2,0,-87.2169149,30.421309
"July 09, 1996","Papua, New Guinea",Milne Bay Air,Bosavi - Mendi,de Havilland Canada DHC-6 Twin Otter 300,20,1,19,20,1,19,0,144.2489081,-5.6816069
"July 11, 1996"," Kanda, India",Archana Airlines,Delhi - Shimla - Kulu,Let 410,9,3,6,9,3,6,0,79.93638832199528,29.84542725
"July 15, 1996"," Eindhoven, The Netherlands",Military - Belgian Air Force,"Villafranca, Italy - Eindhoven AB",Lockheed C-130H,41,4,37,34,4,30,0,5.478633,51.4392648
"July 17, 1996"," Playa del Carmen, Mexico",Aerolatino (Aerocaribe),Holvox Island - Playa del Carmen,de Havilland Canada DHC-6 Twin Otter 300,18,2,16,1,0,1,0,-87.0779503,20.6308643
"July 17, 1996"," East Moriches, New York",Trans World Airlines,New York City - Paris,Boeing B-747-131,230,18,212,230,18,212,0,-72.7609336,40.8050989
"July 20, 1996","Russian Mission, Alaska",Northern Air Cargo,Emmonak - Aniak,Douglas DC-6A,4,3,1,4,3,1,0,-161.3202778,61.785
"July 24, 1996"," Mergui, Manmar",Myanmar Airways,Rangoon - Mergui,Fokker F-27 Friendship 600,49,5,44,8,0,8,0,98.5955711,12.4319552
"August 12, 1996","Markham Bay, Canada",First Air,Iqaluit - Markham Bay,de Havilland Canada DHC-6 Twin Otter 300,2,2,0,2,2,0,0,-71.92275487815604,63.5885692
"August 14, 1996"," Bronson Creek, British Columbia, Canada",Air North,Bronson Creek - Wrangell,Douglas DC-4,3,3,0,1,1,0,0,-131.090604121537,56.6731448
"August 17, 1996"," Jackson Hole, Wyoming",Military - U.S. Air Force,"Jackson Hole, WY - New York, NY",Lockheed C-130H Hercules,9,8,1,9,8,1,0,-110.44366292631179,43.684017
"August 18, 1996"," Alliford Bay, British Columbia, Canada2",Harbour Air,Tasu - Alliford,de Havilland Canada DHC-3 Turbo Otter,3,1,2,3,1,2,0,0.0,0.0
"August 19, 1996","Belgrade, Yugosalvia",Spair Air Transport,Belgrade - Malta,Ilyushin IL-76T,12,10,2,12,10,2,0,0.0,0.0
"August 29, 1996"," Longyearbyen, Norway",Vnokovo Airlines,Moscow - Svalbard,Tupolev TU-154M,141,12,129,141,12,129,0,15.6463656,78.2231558
"September 25, 1996","Waddenzee, Netherlands",Dutch Dakota Association,Texel - Amsterdam,Douglas DC-3C,32,6,26,32,6,26,0,5.185228651760729,53.23227915
"October 02, 1996"," Pasamayo, Peru",Aeroperu,Lima - Santiago,Boeing B-757-200,70,9,61,70,9,61,0,-77.2178042,-11.6063057
"October 03, 1996","Kahemba, Congo",Malu Aviation,Sin dato,de Havilland Canada DHC-6 Twin Otter 200,21,2,19,6,2,4,0,18.9582005,-7.2919121
"October 06, 1996","Lukapa, Angola",Savanair,Sin dato,Antonov 12B,19,6,13,6,1,5,0,20.7410918,-8.4195244
"October 08, 1996","San Francesco al Campo, Italy",Aeroflot,"Moscow - Turin, Italy",Antonov An-124,23,23,0,2,2,0,2,7.6571645,45.2264672
"October 22, 1996","Manta, Ecuador",Million Air,Manta - Miami,Boeing B-707-323C,4,4,0,4,4,0,30,-80.82236849673265,-1.0321137999999999
"October 26, 1996","Khanty, Russia",Tyumen Aviatrans,Tyumen - Khanty,Yakovlev YAK-40,34,4,30,5,2,3,0,68.6418156,61.8793428
"October 31, 1996","Sao Paolo, Brazil",TAM (Brazil),Sao Paulo - Rio de Janiero,Fokker 100,95,6,89,95,6,89,3,-46.6333824,-23.5506507
"November 01, 1996"," Tikal, Guatemala",Transported Areos Profesionales - TAPSA,Guatemala City - Flores,Embraer 110P1 Bandeirante,16,2,14,16,2,14,0,-89.61701648617823,17.22081485
"November 07, 1996","Lagos, Nigeria",Aviation Development Corporation,Port Harcourt - Lagos,Boeing B-727-231,143,9,134,143,9,134,0,3.3941795,6.4550575
"November 07, 1996","Aubusson, France",Jetcom S.A.,Geneva - Bordeaux,Cessna 421C Golden Eagle,8,1,7,8,1,7,0,-0.5521714,48.7842759
"November 12, 1996"," Charkhi Dadri, India",Saudi Arabian Airlines / Kazakhstan Airlines,New Delhi - Dhahran / Chimkent - New Delhi,Boeing B-747-168B / Ilyushin IL-76TD,349,33,316,349,33,316,0,76.2719817,28.5919933
"November 14, 1996","Bolchaïa Pyssa, Russia",Komi Avia,Most Pyssa - Koslan,Antonov AN-2,15,2,13,14,1,13,0,97.7453061,64.6863136
"November 19, 1996","Quincy, Illinois",United Express  / Private,"Burlington, IA - Quincy, IA",Beechcraft 1900-C / Beech King Air A90,14,4,10,14,4,10,0,-91.4098727,39.9356016
"November 22, 1996"," Cape Mendocino, CA",Military - U.S. Air Force,"San Diego, CA - Portland, OR",Lockheed HC-130P Hercules,11,11,0,10,10,0,0,-124.4091279,40.4403552
"November 23, 1996"," Mitsamiouli, Comoros",Ethiopian Airlines,Addis Ababa - Nairobi,Boeing B-767-260ER,175,12,163,127,10,117,0,43.2930126,-11.3888547
"November 27, 1996","Abakan, Siberia, Russia",Military - Russian Air Force,Abakan - Petropavlosk - Kamchatsky,Ilyushin IL-76MD,23,4,19,23,4,19,0,91.4403553,53.7206497
"November 30, 1996","Medellin, Colombia",ACES Colombia,Medellin - Bahia Solano,de Havilland Canada DHC-6 Twin Otter 300,15,2,13,14,2,12,0,-75.573553,6.2443382
"December 07, 1996","Banjarmasin, Indonesia",Dirgantara Air Services,Banjarmasin - Sampit,CASA 212 Aviocar 100,17,2,15,16,2,14,2,114.5925828,-3.3187496
"December 09, 1996","Boise, Idaho",Emery Worldwide,Boise - Salt Lake City,Douglas C-47A,2,2,0,2,2,0,0,-116.200886,43.6166163
"December 17, 1996","Tver, Russia",Military - Russian Air Force,St. Petersburg - Krasnodar,Antonov AN-12,18,7,11,18,7,11,0,35.9208284,56.858675
"December 21, 1996","Rio Negro, Colombia",SELVA,Bogota - Medellin,Antonov An-32B,4,3,1,4,3,1,0,-75.3528156,6.1884654
"December 22, 1996","Narrows, Virginia",Airborne Express,Test flight,McDonnell Douglas DC-8-63F,6,3,3,6,3,3,0,-80.8111867,37.3315103
"December 24, 1996","Dorchester, New Hampshire",Aircraft Charter Group Inc,"Bridgeport, CT - Lebanon, NH",Learjet 35A,2,2,0,2,2,0,0,-71.9490529,43.7565057
"December 24, 1996"," Nellore, India",Military - Indian Air Force,Tanbaram AFB - Hyderabad,Hindustan Aeronautics 748-2,22,5,17,22,5,17,0,79.9873763,14.4493717
"January 07, 1997"," Moamoa, Samoa",Polynesian Airlines,Pago Pago - FagaliI,de Havilland Canada DHC-6 Twin Otter 300,5,2,3,3,1,2,0,-171.7946334,-13.8677817
"January 09, 1997"," Monroe, Michigan",Comair,Cincinnati - Detroit,Embraer 120RT Brasilia,29,3,26,29,3,26,0,-83.5135665,41.9153358
"January 29, 1997","Sparrevohn, Alaska",Southcentral Air,St. Marys - Kenai,de Havilland Canada DHC-4A Caribou,2,2,0,1,1,0,0,-155.57460505433366,61.09604365
"January 31, 1997","Yola, Nigeria",Skypower Express Airways,Jos - Yola,Embraer 110P1A Bandeirante,16,3,13,5,3,2,0,12.4802485,9.2089255
"February 01, 1997","Tambacoumba, Senegal",Air Senegal,Tambacounda - Dakar,Hawker Siddeley HS-748-353 Srs.2a,52,3,49,25,3,22,0,-15.9944823,12.6187699
"February 02, 1997"," Quiangala, Angola",Force Area Populaire de Angola,Luanda - Cafunfo,CASA 212 Aviocar 200,37,4,33,37,4,33,0,15.134663,-8.667077
"February 04, 1997",Northern Israel,Military - Israel Air Force /Military -  Israel Air Force,Sin dato,Sikorsky CH53D / Sikorsky CH53D,73,0,0,73,0,0,0,15.134663,-8.667077
"February 14, 1997","Carajas, Brazil",Varig,Maraba - Carajas,Boeing B-737-2C3,52,6,46,1,1,0,0,-50.2776717,-4.5658733
"February 19, 1997","Guatemala City, Guatemala",Transpolar,"Lima, Peru - Guatemala City, Guatemala",IAI 1124 Westwind,5,1,4,5,1,4,0,-90.5185188,14.6222328
"March 12, 1997","Lucapa, Angola",ALADA,Luanda - Lucapa,Antonov AN-12B,16,4,12,16,4,12,0,20.7410918,-8.4195244
"March 13, 1997"," Mashhad, Iran",Military - Iranian Air Force,Dezful - Mashhad,Lockheed C-130HF,88,8,80,88,8,80,0,59.6059232,36.2974945
"March 18, 1997","Cherkessk, Russia",Stavropol Airlines,Stavropol - Trabzon,Antonov AN-24RV,50,6,44,50,6,44,0,42.048257,44.2285229
"April 01, 1997","Tegucigalpa, Honduras",Military - U.S. Air Force,Howard AFB - Tegucigalpa,Lockheed C-130H Hercules,10,0,0,3,0,0,0,-87.2040052,14.1057433
"April 04, 1997","Griffin, Georgia",Custom Air Service,Griffin - Americus,Aviation Traders ATL-98 Carvair,2,2,0,2,2,0,0,-84.2640904,33.2467807
"April 10, 1997"," Wainwright, Alaska",Hageland Aviation Services,Barrow - Wainwright,Cessna 208B Caravan I,5,1,4,5,1,4,0,-160.038333,70.6369444
"April 14, 1997","Brazzaville, Democratic Republic Congo",TAAG Angola Airlines,Brazzaville - Luanda,Fokker F-27 Friendship 600,7,3,4,3,3,0,0,15.28303990586435,-4.27250705
"April 15, 1997","Gyandzha, Azerbaijan",Azerbaijan Airlines,Training,Yakovlev 40,6,6,0,6,6,0,0,47.7872508,40.3936294
"April 16, 1997"," Sorei, Niger",Military - Niger Air Force,Lome - Niamey,Lockheed C-130H Hercules,14,0,0,14,0,0,0,9.3238432,17.7356214
"April 19, 1997","Tanjung Pandan, Indonesia",Merpati Nusantara Airlines,Jakarta - Tanjung Pandan,British Aerospace ATP,53,5,48,15,4,11,0,107.6544753,-2.7422808
"April 23, 1997"," Konduz, Afghanistan",Military - Afghan Republican Air Force,Sin dato,Antonov AN-26,36,0,0,36,0,0,0,68.8672916,36.7175566
"May 08, 1997","Huangtian, China",China Southern Airlines,Chongqing - Shenzen,Boeing B-737-31B,74,9,65,35,2,33,0,118.6444046,29.7210903
"June 06, 1997"," Irumu, Congo",Bazair,Bunia - Kisangani,Vickers Viscount 781D,27,7,20,27,7,20,0,29.874835,1.4528292
"June 10, 1997","Mandalgobi, Mongolia",MIAT - Mongolian Airlines,Ulan Bator - Mandalgobi,Harbin Yunshuji Y-12 II,12,2,10,7,0,7,0,106.2704145,45.7630435
"July 03, 1997","Madh Island, India",Elbee Airlines,Mumbai - Banglaor,Fokker F-27 Friendship 200,2,2,0,2,2,0,0,78.6677428,22.3511148
"July 06, 1997"," Saravena, Colombia",Military - Colombian Army,Sin dato,Mil Mi-17 (helicopter),29,4,25,25,4,21,0,-71.83601630203836,6.90588155
"July 09, 1997","Suzano, Brazil",TAM (Brazil),Sao Jose dos Campos - Congonhas,Fokker 100,60,5,55,1,0,1,0,-46.3108391,-23.5427842
"July 11, 1997"," Santiago de Cuba, Cuba",Cubana de Aviacion,Santiago de Cuba - Havana,Antonov AN-24,44,5,39,44,5,39,0,-75.8294928,20.0214637
"July 17, 1997","Bandung, Indonesia",Sempati Air,Bangdung - Jakarta,Fokker F-27 Friendship 600,50,5,45,30,5,25,0,107.6049539,-6.9344694
"July 18, 1997","Goroka,  New Guinea",Goroka Air Services,Chimbu - Goroka,de Havilland Canada DHC-6 Twin Otter 300,4,1,3,2,1,1,0,142.08709052245882,-5.522593049999999
"July 29, 1997","Calabar , Nigeria",ADC Airlines,Lagos - Calabar,BAC One-Eleven 203AE,55,6,49,1,1,0,0,8.3373597,4.9795999
"July 30, 1997","Florence, Italy",Air Littoral,Nice - Florence,Aerospatiale ATR-42-512,17,3,14,1,1,0,0,11.2555757,43.7698712
"August 06, 1997","Agana, Guam",Korean Airlines,Seoul - Guam,Boeing B-747-300,254,23,231,228,22,206,0,144.75201822544284,13.4727446
"August 07, 1997","Miami, Florida",Fine Air,Miami - Santo Domingo,McDonnell Douglas DC-8-61F,4,3,1,4,3,1,1,-80.19362,25.7741728
"August 10, 1997","Matsu Island, Taiwan",Formosa Airlines,Taipei - Matsu,Dornier DO-228-212,16,2,14,16,2,14,0,119.96659036438382,26.19444425
"August 29, 1997","Puerto Inirida, Venezuela",SATENA,San Felipe - Puerto Inirida,Pilatus PC-6 Turbo Porter / Cessna 206,12,2,10,12,2,10,0,-66.1109318,8.0018709
"September 03, 1997","Phnom Penh, Cambodia",Vietnam Airlines,Ho Chi Minh City - Phnom Penh,Tupolev TU-134,66,6,60,65,6,59,0,104.9224426,11.568271
"September 06, 1997"," Miri, Malaysia",Borneo Airways,Bandar Seri Begawan - Miri,Dornier 228-212,10,2,8,10,2,8,0,113.9880255,4.392739
"September 12, 1997"," Uvira, Zaire",TMK Air Commuter,Buknavu - Uvira,de Havilland Canada DHC-6 Twin Otter 300,22,1,21,22,1,21,0,29.135285430706507,-3.4072776
"September 13, 1997"," Namibia, Africa",Military - Luftwaffe / Military - USAF,Niamey - Windhoek,Tupolev TU-154M / C-141 Starlifter,33,10,23,33,10,23,0,17.3231107,-23.2335499
"September 26, 1997","Buah Nabar, Indonesia",Garuda Indonesia Airlines,Jakarta - Medan,Airbus A300-B4-200,234,12,222,234,12,222,0,98.5751592,3.355789
"October 08, 1997"," Montrose, Colorado",Scenic Airlines,"Montrose, CO - Page, AZ",Cessna 208B Caravan I,9,1,8,9,1,8,0,-108.2403855,38.4375391
"October 10, 1997","Nuevo Berlin, Uruguay",Austral Lineas Aeras (Argentina),Posadas - Buenos Aires,McDonnell Douglas DC-9-32,74,5,69,74,5,69,0,-58.0569456,-32.9803448
"October 10, 1997","Taipei, Taiwan",Military - Republic of China Air Force,Sin dato,Lockheed C-130H Hercules,5,5,0,5,5,0,0,121.5636796,25.0375198
"October 12, 1997","Monterey Bay,  Pacific Grove, California",Private,Sin dato,Rutan Long EZ (experimental aircraft),1,1,0,1,1,0,0,-121.9101699,36.6212644
"October 29, 1997","Jalal-Abad, Afghanistan",Ariana Afghan Airlines,Sin dato,Yakovlev YAK-40,26,6,20,2,0,2,0,70.4612956,34.4305303
"November 08, 1997"," Barrow, Alaska",Hageland Aviation Services,Barrow - Wainwright,Cessna 208B Caravan I,8,1,7,8,1,7,0,-156.4741383,71.3865172
"December 05, 1997","Irkutsk-2, Russia",Military - Russian Air Force,Irkutsk - Vladivostok,Antonov AN-124-100,23,6,17,23,6,17,44,104.2191538,52.3533582
"December 09, 1997","Little Grand Rapids, Canada",Sowind Air,Winnipeg - Little Grand Rapids,Embraer 110P1 Bandeirante,17,2,15,4,1,3,0,-95.456085,52.017853
"December 13, 1997","La Veriente, Bolivia",STAP,Villamontes - Santa Cruz,Swearingen SA-226T Metro II,19,2,17,10,1,9,0,-64.9912286,-17.0568696
"December 15, 1997","Sharjah, United Arab Emirates",Tajikistan Airlines,Dushanbe - Sharjah,Tupolev TU-154,86,9,77,85,8,77,0,55.3882729,25.3575436
"December 17, 1997","Fotina, Greece",Aerosweet Airlines (LVOV),Odessa - Thessaloniki,Yakovlev YAK-42,70,8,62,70,8,62,0,22.3118981,40.221209
"December 19, 1997"," Palembang, Indonesia",SilkAir,Jakarta - Hatta - Singapore,Boeing B-737-300,104,7,97,104,7,97,0,104.756857,-2.9888297
"December 20, 1997","Tanagra, Greece",Military - Greek Air Force,Search mission,Lockheed C-130H Hercules,5,5,0,5,5,0,0,23.536722,38.3279631
"December 27, 1997","Atlantic Ocean,  Angola",Renan Airways,"Abidjan - Rundu, Nambia",Antonov An-72,5,5,0,5,5,0,0,17.5691241,-11.8775768
"December 28, 1997",Over the Pacific Ocean,United Air Lines,Tokyo - Honolulu,Boeing B-747-122,393,19,374,1,0,1,0,17.5691241,-11.8775768
"December 31, 1997","Rio Sidra, Panama",Parsa,Panama City - Rio Sidra,Britten Norman BN-2A Trislander,10,1,9,10,1,9,0,-78.8327783,9.4510462
"January 13, 1998","Brno, Czech Republic",Aeroservice International,Gomel - Kunovice,Let 410UVP,2,2,0,2,2,0,0,16.6113382,49.1922443
"January 13, 1998","Tor Kach, Pakistan",Military - Ariana Afghan Airlines,Kandahar - Herart,Antonov AN-12BP,51,6,45,51,6,45,0,71.247499,30.3308401
"January 27, 1998","Yangon (Rangoon), Myanmar",Myanmar Airways,Thandwe - Sittwe,Fokker F-27 Friendship 600,45,4,41,16,1,15,0,96.27127293640578,16.9281367
"February 02, 1998","Cagyan de Oro, Philippines",Cebu Pacific Air,Tacloban - Cagayan de Oro,McDonnell Douglas DC-9-32,104,5,99,104,5,99,0,122.7312101,12.7503486
"February 03, 1998"," Cavalese, Trento, Italy",Military - U.S. Marine Corps,Sin dato,Grummand EA-6B,2,2,0,0,0,0,20,11.4604681,46.291187
"February 04, 1998","Terceira, Portugal",Air Luxor,Terceira - Lisbon,Antonov 12BP,7,7,0,7,7,0,0,-27.217637988768217,38.72116535
"February 05, 1998"," Navafria, Spain",Military - Spanish Air Force,Sin dato,CASA 212-S1 Aviocar 100,5,5,0,5,5,0,0,-3.825456,41.0548364
"February 12, 1998"," Nasir, Sudan",Military - Sudan Air Force,Sin dato,Antonov AN-32,57,7,50,27,3,24,0,34.1117,12.7948
"February 16, 1998","Taipei, Taiwan",China Airlines (Taiwan),Denpasar - Taipei,Airbus A300-622R,196,14,182,196,14,182,7,121.5636796,25.0375198
"March 10, 1998","Mombasa, Kenya",Air Memphis,"Mombasa, Kenya - Cairo, Egypt",Boeing 707-336C,6,6,0,6,6,0,0,39.667169,-4.05052
"March 18, 1998"," Hsinchu, Taiwan",Formosa Airlines,Hsinchu - Kao Hsiung,Saab340B,13,5,8,13,5,8,0,120.9686833,24.8066333
"March 19, 1998"," Charasyab, Afghanistan",Ariana Afghan Airlines,Dubai - Kandahar - Kabul,Boeing B-727-228,45,13,32,45,13,32,0,66.2385139,33.7680065
"March 22, 1998","Bacolod, Philippines",Philippine Air Lines,Manila - Bacolod,Airbus A.320-214,127,6,121,0,0,0,3,122.9513786,10.6762836
"March 28, 1998","Piura, Peru",Fuerza Aérea del Peru,Tumbes - Piura,Antonov AN-32,55,5,50,22,0,22,1,-80.333333,-5.0
